"MODEL","SCENARIO","REGION","VARIABLE","UNIT",2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
"WITCH-GLOBIOM","SSP4-26","World","Diagnostics|MAGICC6|Forcing|F-Gases","W/m2",0.021105041,0.031102416,0.058844218,0.090156347,0.11388186,0.12391546,0.12060615,0.10736159,0.094752404,0.087129536,0.08229243
"WITCH-GLOBIOM","SSP4-26","World","Diagnostics|MAGICC6|Forcing|Kyoto Gases","W/m2",2.3467499,2.5390686,2.9675506,3.2095051,3.2449007,3.2577175,3.2377684,3.196249,3.1443915,3.071505,2.965338
"WITCH-GLOBIOM","SSP4-26","World","Diagnostics|MAGICC6|Forcing|N2O","W/m2",0.15571104,0.16780423,0.19137236,0.21128809,0.22481036,0.23408122,0.2398758,0.24349292,0.24508648,0.24453822,0.24179309
"WITCH-GLOBIOM","SSP4-26","World","Diagnostics|MAGICC6|Temperature|Global Mean","°C",0.91338626,0.98855325,1.2363517,1.5206048,1.6440706,1.7041293,1.7414839,1.7568244,1.7638866,1.7628293,1.7366796
"WITCH-GLOBIOM","SSP4-26","World","Emissions|BC","Mt BC/yr",8.073999999752,7.39665123401745,7.80725129417545,6.29840319797691,5.73719522493995,5.34088397465683,4.70367396186193,4.11508613431696,3.56116923090353,2.92968958196854,2.44870928035968
"WITCH-GLOBIOM","SSP4-26","World","Emissions|CH4","Mt CH4/yr",347.236618259938,373.231035955821,396.288701834649,265.571851539323,226.728206854094,192.279471220926,175.513224372736,160.504116834233,145.742465528787,130.237451734105,115.084949110162
"WITCH-GLOBIOM","SSP4-26","World","Emissions|CH4|Fossil Fuels and Industry","Mt CH4/yr",122.505361552567,143.387981720348,173.452691697364,95.1973660895544,84.5092114448239,72.426750810421,63.3446614802526,55.3261880751409,47.4095541871934,38.7391039911249,30.5939322761792
"WITCH-GLOBIOM","SSP4-26","World","Emissions|CH4|Land Use","Mt CH4/yr",166.378191977647,168.219864649531,172.364709670395,121.788912655501,106.771911899105,93.4402426092138,89.2807566706268,85.4590118916127,81.7469228562395,77.8745954716776,73.5885312217463
"WITCH-GLOBIOM","SSP4-26","World","Emissions|CO","Mt CO/yr",982.406,914.965388271089,923.473741599431,774.952028691824,724.874048382391,666.610409937966,576.364231813631,513.598285394757,461.805102259208,411.103232325071,366.492172849336
"WITCH-GLOBIOM","SSP4-26","World","Emissions|CO2","Mt CO2/yr",31922.0443538612,35303.387759762,41990.2938651382,22159.3313749074,17738.6366946833,13864.287898241,9295.80252111855,6659.2195408208,3844.42198375754,-465.000349604631,-4780.93830055607
"WITCH-GLOBIOM","SSP4-26","World","Emissions|CO2|Carbon Capture and Storage","Mt CO2/yr",3.07475843504525,1.35805747723243,350.668629818354,3110.60933776159,6468.74515445753,10135.182762187,15333.316190105,16845.0522244893,17681.7927745457,16378.0854282181,14846.7051688144
"WITCH-GLOBIOM","SSP4-26","World","Emissions|CO2|Carbon Capture and Storage|Biomass","Mt CO2/yr",0.0951486284571428,0.0715394707453545,192.327267967249,1417.97740904569,3792.47342307973,7261.22716588468,12162.4389083361,13379.4613018643,13984.7492137552,12395.3107391788,10991.2381602557
"WITCH-GLOBIOM","SSP4-26","World","Emissions|CO2|Fossil Fuels and Industry","Mt CO2/yr",27888.7110205279,31966.7210930953,39468.7195605951,21969.3943295519,18069.6971612889,14463.4725100987,9961.84962047663,7619.87309168243,5140.1315556245,1137.7675226903,-2991.64133229445
"WITCH-GLOBIOM","SSP4-26","World","Emissions|CO2|Land Use","Mt CO2/yr",4033.33333333333,3336.66666666667,2521.57430454302,189.937045355448,-331.060466605644,-599.184611857705,-666.04709935808,-960.65355086163,-1295.70957186696,-1602.76787229493,-1789.29696826162
"WITCH-GLOBIOM","SSP4-26","World","Emissions|F-Gases","Mt CO2-equiv/yr",691.979703430545,766.22057989755,1052.32986466058,1242.38960668964,1105.03017417932,905.344807026838,595.907833876765,363.575335711628,351.835814331127,343.043344449348,343.59564691367
"WITCH-GLOBIOM","SSP4-26","World","Emissions|Kyoto Gases","Mt CO2-equiv/yr",44138.3155937518,48357.332794364,56126.4426533173,32797.8589902628,27104.7100769746,21942.2011529271,16521.5963079022,13152.1331002361,9825.29810518787,4945.60138800999,89.0610300736124
"WITCH-GLOBIOM","SSP4-26","World","Emissions|N2O","kt N2O/yr",9541.53046966968,9922.64616043281,10659.7361666185,9251.14671202274,8700.79878107268,7938.19351387954,7523.67564962577,7103.13860016042,6662.68009691115,6079.2687913176,5534.49649651668
"WITCH-GLOBIOM","SSP4-26","World","Emissions|N2O|Land Use","kt N2O/yr",7058.33244041894,7481.58490605953,7855.28943752691,6658.74659626105,6181.41766898073,5557.79634567794,5390.02522647902,5230.45500216933,5037.77257791327,4803.83113956569,4547.52723457956
"WITCH-GLOBIOM","SSP4-26","World","Emissions|NH3","Mt NH3/yr",50.555000031783,52.4273097408848,57.1026579236134,59.9025827132383,61.9220483604876,63.0648704577461,62.8340065922001,61.8826493712829,60.1349583487319,58.565645482325,57.7330056894885
"WITCH-GLOBIOM","SSP4-26","World","Emissions|NOx","Mt NO2/yr",126.731000002673,127.592625300068,139.978228598856,103.429567439933,101.221943183675,100.186379273545,93.9761818515092,86.6294775948665,78.5101969860242,65.0494303909529,55.2887820563359
"WITCH-GLOBIOM","SSP4-26","World","Emissions|OC","Mt OC/yr",34.999,32.1231782665498,31.0652773330003,26.7976082831139,25.106598974824,23.514097811263,21.1045868315516,18.9063797163963,16.932830551929,15.079258274534,13.181895700021
"WITCH-GLOBIOM","SSP4-26","World","Emissions|Sulfur","Mt SO2/yr",109.064000037507,93.8218286180549,91.9631363484604,49.7857312240415,39.656474737298,33.50235417987,24.1985323443923,20.5793844825538,17.4832759547766,14.5259852731148,13.4253837155996
"WITCH-GLOBIOM","SSP4-26","World","Emissions|VOC","Mt VOC/yr",214.354999969071,201.22531049247,204.076199686607,176.159754447442,169.627832513686,158.036527689196,142.638247231306,133.190112204042,125.590240551242,116.27031019803,111.63192472186
"WITCH-GLOBIOM","SSP4-26","World","Energy Service|Transportation|Freight","bn tkm/yr",6988.03761956102,7669.64172451701,10593.0870180573,14496.3217443189,18810.607376942,23201.057712107,27941.1811149433,33330.5857735236,39140.2377482523,45676.1845373881,53133.8559693512
"WITCH-GLOBIOM","SSP4-26","World","Energy Service|Transportation|Passenger","bn pkm/yr",20810.975703407,22590.0595532913,30253.5819067874,39564.1301091137,48913.3841169165,57486.0875905521,64153.6406180683,70472.9956445115,75563.5620756345,79838.490671265,83489.7055683373
"WITCH-GLOBIOM","SSP4-26","World","Final Energy","EJ/yr",295.725638054003,333.164802572291,435.463455072466,404.020156174185,453.382344846575,500.572202887595,529.48757849822,542.304941143453,550.855971620092,552.883986308233,536.432916294334
"WITCH-GLOBIOM","SSP4-26","World","Final Energy|Electricity","EJ/yr",64.7202707288883,79.5359900633964,127.109154816471,134.745344825383,192.780563239633,254.674196300867,302.156336090518,330.774614732665,354.490964888613,376.073141297936,387.674688647094
"WITCH-GLOBIOM","SSP4-26","World","Final Energy|Gases","EJ/yr",45.7537980751466,58.3465433988967,74.6136903444445,50.745966683642,43.2005652950604,35.2709079822043,28.0534568985909,22.2307098622593,17.2061844513726,13.6163174580927,11.2141412326071
"WITCH-GLOBIOM","SSP4-26","World","Final Energy|Liquids","EJ/yr",119.832150108181,134.601238885157,168.20315596553,158.553243602134,156.902674436788,150.527912392762,140.690115143275,132.104789121117,121.730939829737,102.667431797569,76.0977876690355
"WITCH-GLOBIOM","SSP4-26","World","Final Energy|Solar","EJ/yr",0.023452134912,0.210657142076069,2.47830999044144,11.8515867436898,25.6413642162198,33.5146149277052,39.0589835718405,43.9461674772185,47.4132257566647,51.858147976549,53.9780597347148
"WITCH-GLOBIOM","SSP4-26","World","Final Energy|Solids","EJ/yr",65.3961889728,60.6699765678901,65.5368961785364,59.9749772069199,60.4935643899587,60.0984511557955,58.5875840083842,57.1949156565722,57.427768899243,60.5268121129286,61.4462429442016
"WITCH-GLOBIOM","SSP4-26","World","Final Energy|Solids|Biomass","EJ/yr",27.7040000016,22.9777875966901,27.8447072073364,22.2827882357199,22.8013754187586,22.4062621845954,20.8953950371842,19.5027266853722,19.735579928043,22.8346231417286,23.7540539730016
"WITCH-GLOBIOM","SSP4-26","World","Final Energy|Solids|Biomass|Traditional","EJ/yr",27.7040000016,22.9777875966901,27.8447072073364,22.2827882357199,22.8013754187586,22.4062621845954,20.8953950371842,19.5027266853722,19.735579928043,22.8346231417286,23.7540539730016
"WITCH-GLOBIOM","SSP4-26","World","Final Energy|Solids|Coal","EJ/yr",,37.6921889712,37.6921889712,37.6921889712,37.6921889712,37.6921889712,37.6921889712,37.6921889712,37.6921889712,37.6921889712,37.6921889712
"WITCH-GLOBIOM","SSP4-26","World","Final Energy|Transportation","EJ/yr",62.6273165989938,63.8882801472334,72.2280651913891,86.2691076647666,99.7591840044235,109.426462191476,115.515467706472,120.561882839867,121.755862782705,110.443455052442,85.4191754192175
"WITCH-GLOBIOM","SSP4-26","World","GDP|PPP","billion US$2005/yr",55849.5767559587,65616.1143297057,97421.3792987019,133520.490706128,169827.449683077,200970.244803934,227198.935213447,251072.553321635,270979.325298511,287560.556048811,305249.384519493
"WITCH-GLOBIOM","SSP4-26","World","Population","million",6475.09106,6868.697,7600.985,8235.491,8747.297,9136.595,9379.106,9490.62,9507.299,9455.138,9365.414
"WITCH-GLOBIOM","SSP4-26","World","Price|Carbon","US$2005/t CO2",,,6.21129637221046,137.700947997441,265.088796215938,464.746736556868,765.120669621651,1201.2232231473,1815.25192500639,2656.90517465026,3783.40278593015
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy","EJ/yr",434.314885496485,489.011613959105,623.025860927835,509.416162044724,567.208731409949,632.449608675616,691.541504926666,708.250620278979,715.037789473536,698.092101344479,662.233817889891
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Biomass","EJ/yr",39.6860082713377,37.3074401558022,45.6958852477636,51.7395158674968,79.3673358055943,118.236000235943,170.650016983927,183.283353389125,194.295600939656,213.496984894058,230.97800781128
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Biomass|Traditional","EJ/yr",34.630000002,28.7222344958626,34.8058840091705,27.8534852946499,28.5017192734483,28.0078277307443,26.1192437964802,24.3784083567152,24.6694749100538,28.5432789271608,29.692567466252
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Biomass|w/ CCS","EJ/yr",0.00108123441428571,8.1294853119721E-4,2.18553713599147,16.1133796482465,43.0962888986333,82.5139450668714,138.209533049274,152.039332975731,158.917604701764,140.855803854305,124.900433639269
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Biomass|w/o CCS","EJ/yr",39.6849270369234,37.3066272072712,43.5103481117721,35.6261362192503,36.2710469069609,35.7220551690717,32.4404839346534,31.2440204133938,35.3779962378928,72.6411810397531,106.077574172011
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Coal","EJ/yr",121.680529617142,133.467753740467,165.988303364274,48.2594971218141,43.2998936048899,42.4158398656886,42.2651505244196,42.1568726802438,41.827059387153,41.827059387153,41.827059387153
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Coal|w/ CCS","EJ/yr",8.46492726362589E-4,5.71049135590909E-4,0.16508321692802,6.42734614836287,17.081582206098,21.5288854636131,26.613222368355,31.7399707701791,36.6451837230884,41.671688128688,41.8270593847665
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Coal|w/o CCS","EJ/yr",121.679683124416,133.467182691332,165.823220147346,41.8321509734512,26.2183113987919,20.8869544020755,15.6519281560647,10.4169019100647,5.18187566406467,0.155371258465043,2.38659064145158E-9
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Fossil","EJ/yr",372.944974169613,426.297994983724,521.379623684401,344.923956977912,320.36242917184,295.124886779926,271.642950095854,249.972328288039,221.672192711097,155.988701248279,83.9855254207498
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Fossil|w/ CCS","EJ/yr",0.0595735329320769,0.0255715991410546,3.07778493615029,29.4823874923237,41.5427652215487,42.2758465068666,44.5466922088075,46.7418370383748,47.8214001177069,49.9085737463122,47.2227912647016
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Fossil|w/o CCS","EJ/yr",372.88540063668,426.272423384583,518.301838748251,315.441569485589,278.819663950292,252.849040273059,227.096257887046,203.230491249664,173.85079259339,106.080127501859,36.7627341556522
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Gas","EJ/yr",91.7018196816377,113.462090161286,134.070636776204,93.2364142419916,79.8113534238606,64.8355960231748,53.0002909658381,42.7902535981668,32.6839469609813,25.257282442387,19.413408422841
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Gas|w/ CCS","EJ/yr",0.0587270402057143,0.0250005500054637,2.91270171922227,23.0550413439608,24.4611830154507,20.7469610432535,17.9334698404525,15.0018662681957,11.1762163946185,8.23688561762421,5.39573187993519
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Gas|w/o CCS","EJ/yr",91.643092641432,113.437089611281,131.157935056982,70.1813728980308,55.3501704084099,44.0886349799213,35.0668211253856,27.7883873299711,21.5077305663627,17.0203968247628,14.0176765429058
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Hydro","EJ/yr",10.963774224,11.3802376666605,12.7771263410682,14.4661225785674,16.1393069131498,17.6549722030611,18.9613879668403,20.053289269123,20.9474816919842,21.6695212619828,22.2467376926913
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Non-Biomass Renewables","EJ/yr",11.3831800964697,12.9142220496436,38.3062772558696,86.0552510320162,138.431169625495,188.012363906011,216.344176731591,239.977781979464,262.639232274611,289.993061206449,307.822953631067
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Nuclear","EJ/yr",9.90623311272005,12.0722455991232,16.4212859825971,22.0516614733654,23.8559371757596,25.7881703883741,27.6161760932147,29.7289734207075,31.1425817609348,33.3251733075395,34.1591511928266
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Oil","EJ/yr",159.562624870833,179.36815108197,221.320683543923,203.428045614107,197.25118214309,187.873450891062,176.377508605596,165.025202009628,147.161186362963,88.9043594187392,22.7450576107557
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Oil|w/o CCS","EJ/yr",159.562624870833,179.36815108197,221.320683543923,203.428045614107,197.25118214309,187.873450891062,176.377508605596,165.025202009628,147.161186362963,88.9043594186312,22.7450576103598
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Other","EJ/yr",3.276E-5,2.88749324144531E-5,2.24357230507372E-5,1.7435325173986E-5,1.35516322964733E-5,1.05350400745469E-5,8.19175685817292E-6,6.37132170487049E-6,4.9569141128004E-6,3.85783107581349E-6,3.00364672639797E-6
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Solar","EJ/yr",0.023452134912,0.210657142076069,2.47830999044144,11.8515867436898,25.6413642162198,33.5146149277052,39.0589835718405,43.9461674772185,47.4132257566647,51.858147976549,53.9780597347148
"WITCH-GLOBIOM","SSP4-26","World","Primary Energy|Wind","EJ/yr",0.424991448792,1.34381930309042,23.0508409243599,59.737541709759,96.6504984961254,136.842776775245,158.32380519291,175.978325233122,194.278524825962,216.465391967917,231.598156203661
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity","EJ/yr",64.7202707288883,79.5359900633964,127.109154816471,134.745344825383,192.780563239633,254.674196300867,302.156336090518,330.774614732665,354.490964888613,376.073141297936,387.674688647094
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Biomass","EJ/yr",0.825207091272,1.37958249003542,2.80807465469538,6.91392156337455,15.5813734629535,29.0779413517319,47.8938601686766,52.5337872465976,54.4819397728491,48.1790336465586,42.7074569810717
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",3.02745636E-4,2.31690331391205E-4,0.644733455117483,4.91458079271519,13.5753310030695,26.8170321467332,45.6091459062603,50.1729798819912,52.442809551582,46.4824152719206,41.2171431009587
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.824904345636,1.37935079970403,2.16334119957789,1.99934077065936,2.00604245988401,2.26090920499866,2.28471426241626,2.36080736460647,2.03913022126704,1.69661837463799,1.49031388011298
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Coal","EJ/yr",26.143375194036,32.1479548581045,46.2117598457783,2.44202355308452,0.571248940196667,0.250231704771574,0.188379190428638,0.141819717433022,1.404E-9,1.404E-9,1.404E-9
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",3.21667236E-4,2.19853917184482E-4,0.0651771758765034,0.75883784168911,0.571248939260667,0.250231703835574,0.188379189492638,0.141819716497022,4.68E-10,4.68E-10,4.68E-10
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",26.1430535268,32.1477350041873,46.1465826699018,1.68318571139541,9.36E-10,9.36E-10,9.36E-10,9.36E-10,9.36E-10,9.36E-10,9.36E-10
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Gas","EJ/yr",12.2926856093183,15.049383405129,18.1744840185652,14.4452849892354,13.068717477872,11.0785871627783,9.86340841318489,8.25102644844363,6.1469190179762,4.53028709062932,2.96765253490035
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0.024282720072,0.0110180866877505,1.34488938060258,11.0145725157204,12.3371175000622,11.0785871618423,9.86340841224889,8.25102644750763,6.1469190170402,4.53028708969332,2.96765253396435
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",12.2684028892463,15.0383653184412,16.8295946379626,3.43071247351499,0.731599977809811,9.36E-10,9.36E-10,9.36E-10,9.36E-10,9.36E-10,9.36E-10
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Hydro","EJ/yr",10.963774224,11.3802376666605,12.7771263410682,14.4661225785674,16.1393069131498,17.6549722030611,18.9613879668403,20.053289269123,20.9474816919842,21.6695212619828,22.2467376926913
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",11.3831800964697,12.9142220496436,38.3062772558696,86.0552510320162,138.431169625495,188.012363906011,216.344176731591,239.977781979464,262.639232274611,289.993061206449,307.822953631067
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Nuclear","EJ/yr",9.90623311272,12.0722455991232,16.4212859825971,22.0516614733654,23.8559371757596,25.7881703883741,27.6161760932147,29.7289734207075,31.1425817609348,33.3251733075395,34.1591511928266
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Oil","EJ/yr",4.1695568650723,5.97257278642837,5.18725062324242,2.83718477898142,1.27210300572425,0.466891252159589,0.250327301664894,0.141219548697547,0.0802871039231413,0.0455821875244991,0.0174713021780676
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Solar","EJ/yr",0.023452134912,0.210657142076069,2.47830999044144,11.8515867436898,25.6413642162198,33.5146149277052,39.0589835718405,43.9461674772185,47.4132257566647,51.858147976549,53.9780597347148
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Electricity|Wind","EJ/yr",0.424991448792,1.34381930309042,23.0508409243599,59.737541709759,96.6504984961254,136.842776775245,158.32380519291,175.978325233122,194.278524825962,216.465391967917,231.598156203661
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Gases","EJ/yr",57.1922475939333,72.9331792486208,93.2671129305556,63.4324583545525,54.0007066188254,44.0886349777553,35.0668211232386,27.7883873278241,21.5077305642157,17.0203968226158,14.0176765407589
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Gases|Natural Gas","EJ/yr",57.1922475939333,72.9331792486208,93.2671129305556,63.4324583545525,54.0007066188254,44.0886349777553,35.0668211232386,27.7883873278241,21.5077305642157,17.0203968226158,14.0176765407589
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Liquids","EJ/yr",149.790187635226,168.251548606447,210.253944956912,198.191554502668,196.128343045985,188.159890490952,175.862643929093,165.130986401396,152.163674787172,128.334289746962,95.1222345862944
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Liquids|Biomass","EJ/yr",2.28865828726842,4.12319599402498,1.98439781192515,1.89144255476978,2.05613206906796,1.45331485427936,0.11074445958686,0.458709434331608,5.20316505287805,39.5438554849584,72.4208226031168
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Liquids|Biomass|w/o CCS","EJ/yr",2.28865828726842,4.12319599402498,1.98439781192515,1.89144255476978,2.05613206906796,1.45331485427936,0.11074445958686,0.458709434331608,5.20316505287805,39.5438554849584,72.4208226031168
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Liquids|Oil","EJ/yr",87.1629782007464,104.367457441394,138.040087260353,111.98350748642,96.6409931754872,79.9250089218516,64.1228978673181,51.0100313180912,39.1174211159174,13.0596741170455,4.90255697777969
"WITCH-GLOBIOM","SSP4-26","World","Secondary Energy|Solids","EJ/yr",46.7207791276554,46.6955539181199,45.8924698925193,42.4694769553926,41.9233901343722,41.8270593836781,41.8270593836781,41.8270593836781,41.8270593836781,41.8270593836781,41.8270593836781
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity","GW",881.8688000000001,1349.4893044691796,2807.268877128872,4130.918141307593,6228.843318217235,8782.243784404876,10740.843462163099,11606.690312096902,11794.068000288287,12226.099073826847,12960.983678837054
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Biomass","GW",5.409,12.3118367121971,29.51992725073512,37.351123695460274,91.53927636863189,264.233870132458,411.32117627429363,659.6746820878493,711.110282374917,587.3180263770338,403.3166234417697
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Coal","GW",478.164,797.3008726384943,1427.3059234049226,1171.8825359948858,828.4145526472603,568.5298286685374,397.02337730356993,281.47739192114767,202.11776212039385,146.66055440420456,107.320737554892
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Gas","GW",109.51400000000001,196.1318983731462,240.9865637362681,214.4031680113457,341.2180142448242,324.76892070774505,269.6281461035082,210.9082731428172,177.45132109541052,168.46824380544268,159.54688008100467
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Hydro","GW",147.05900000000003,169.28793019071892,215.60889396546088,259.6781663736757,298.74556753263613,331.9816877224595,359.5243643431379,381.94865691523194,399.9812413583017,414.3540478610914,425.7357576689438
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Nuclear","GW",16.0154,24.903172809501438,43.01048358241069,115.60247337275864,128.905888899929,161.2520443798044,155.73430485306883,167.73039412730856,178.0870161525763,197.05120787106551,211.33024752000563
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Oil","GW",114.39800000000001,89.18098818562189,55.44085399700095,47.8050232993961,31.558197593800383,19.727420684875526,12.263639069146537,7.650766889093488,4.813419623952507,3.0456085977745575,1.9557007278132468
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Other","GW",4.0E-4,3.5256327734375E-4,2.739404523899532E-4,2.128855332599028E-4,1.654655958055348E-4,1.286329679431856E-4,1.000214512597424E-4,7.77939158103844E-5,6.05239818412748E-5,4.71041645398472E-5,3.667456320388244E-5
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Solar","GW",0.416,1.9098245391391921,79.740729088923,392.6969141504195,1195.429003725672,1807.2674155206842,1806.1913774093625,2021.1171304786276,2140.5792443407768,2330.1024034057855,2503.1863480154607
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Solar|CSP","GW",0.2079999999999996,0.702824539139191,4.87547154038775,34.63319827301675,92.21456448488594,158.97248057137577,176.29493873035338,190.8582890887255,203.4111128034376,233.40434982047228,246.43893572241853
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Solar|PV","GW",0.2079999999999996,1.2069999999999994,74.8652575485353,358.06371587740347,1103.214439240785,1648.2949349493108,1629.8964386790103,1830.2588413899007,1937.1681315373423,2096.698053585318,2256.74741229305
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Wind","GW",10.889,58.458999999999996,712.402455844932,1860.16081707356,3156.8416560577257,4788.080244056169,6591.124325190402,7117.171147540468,7208.714359352821,7464.235514516421,8069.197451867549
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Wind|Offshore","GW",0.3239999999999996,0.32399999999999995,1.8451824228936058,13.125281597936569,45.80922914878377,158.96262753340645,109.13231873607413,77.03323583004929,75.50566622183355,158.52102340059375,158.48174456094318
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Capacity|Electricity|Wind|Onshore","GW",10.565,58.135000000000005,710.5572734220391,1847.035535475626,3111.03242690894,4629.117616522764,6481.992006454332,7040.137911710427,7133.208693130981,7305.71449111583,7910.71570730661
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Consumption","billion US$2005/yr",3628.4204563082076,5261.804920434616,10514.980385903513,16980.417641811542,22832.059156884832,27746.80561736899,31370.05611503184,33822.81030248862,35077.95417988921,35121.87551545792,34335.16516990433
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|BC","Mt BC/yr",3.196925998351375,2.9799039417965676,3.3896577371864067,2.804771012856779,2.654919271290432,2.077914180332552,1.67866573876427,1.3571280442393407,1.0349771468883613,0.7031711232303415,0.4269004147885226
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|CH4","Mt CH4/yr",139.5056647423568,155.99217856082151,172.7728945275354,140.901835146255,117.832989185382,102.68874021555867,89.98003352497429,78.22193889704643,70.79213257757573,60.065670209876785,53.74028839084133
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|CH4|Fossil Fuels and Industry","Mt CH4/yr",43.20161316534029,56.70155999397034,71.61203395605628,53.47522492140419,41.11361149135983,32.605661054558944,29.043610709118788,26.185129942519172,23.440745237010272,20.766401793179693,18.802094841773858
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|CH4|Land Use","Mt CH4/yr",73.6328809757565,73.913198126651,75.84119888900591,61.04426706492213,53.671207899836375,51.295132430655066,44.81912684376998,38.45271477828433,36.14416583822967,30.205076749147157,27.62446469003333
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|CO","Mt CO/yr",354.94399999999996,349.03357036524176,360.03852538802323,305.20358909555125,285.0380876820735,256.7684699068493,199.9774512649754,169.3953031044151,138.76484813705721,123.73362097725752,92.20105538068455
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|CO2","Mt CO2/yr",9343.611810055543,12489.726667182898,19232.56242650791,16299.594960575434,13139.26344480618,9456.947043635533,8128.250481283003,6585.446182305205,5379.664246885726,3683.957181291881,1820.7516956355512
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|CO2|Carbon Capture and Storage","Mt CO2/yr",1.1876715084734162,0.25274380548178643,15.836373493436056,171.542514325772,935.0833395021474,3137.4032500437397,4308.516347438772,6170.595265120229,6792.778378935779,6247.064127404095,4634.421676023471
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|CO2|Carbon Capture and Storage|Biomass","Mt CO2/yr",0.03171620571428572,0.021461842335185305,3.0033040403288656,75.82707234811102,494.0254095250775,1577.3490347236732,2542.028625049526,4216.187682281462,4615.09387555505,3816.093000715564,2209.617345266304
